id,uri,lemma,pos,morpho,principal_parts,prosody,validated
22442,d1098,detexo,v,v1spia--3-,detex detexu detext,detexo,1
22444,d1101,detondeo,v,v1spia--2-,detond detotond detons,detondeo,1
22445,d1102,detono,v,v1spia--1-,deton detonu detonit,detono,1
22446,d1104,detonso,v,v1spia--1-,detons detonsau detonsat,detonso,1
22447,d1107,detorqueo,v,v1spia--2-,detorqu detors detort,detorqueo,1
22449,d1110,detractor,n,n-s---mn3-,detractor,detractor,1
22451,d1111,detraho,v,v1spia--3-,detrah detrax detract,detraho,1
22453,d1115,detrecto,v,v1spia--1-,detrect detrectau detrectat,detrecto,1
22454,d1117,detrimentosus,a,aps---mn1-,detrimentos detrimentos detrimentos,detrimentosus,1
22458,d1122,detrunco,v,v1spia--1-,detrunc detruncau detruncat,detrunco,1
22459,d1128,deturbo,v,v1spia--1-,deturb deturbau deturbat,deturbo,1
22460,d1129,deturpo,v,v1spia--1-,deturp deturpau deturpat,deturpo,1
22462,d1131,deuastatio,n,n-s---fn3-,deuastation,deuastatio,1
22463,d1135,deueho,v,v1spia--3-,deueh deuex deuect,deueho,1
22465,d1139,deuenio,v,v1spia--4-,deuen deuen deuent,deuenio,1
22456,22456,detritus,a,aps---mn1-,detrit detrit detrit,detritus,1
22468,d1152,deuerticulum,n,n-s---nn2-,deuerticul,deuerticulum,1
22469,d1153,deuerto,v,v1spia--3-,deuert deuert deuers,deuerto,1
22471,d1161,deuincio,v,v1spia--4-,deuinc deuinx deuinct,deuincio,1
22472,d1168,deuirgino,v,v1spia--1-,deuirgin deuirginau deuirginat,deuirgino,1
22473,d1170,deuito,v,v1spia--1-,deuit deuitau deuitat,deuito,1
22474,d1180,deuorator,n,n-s---mn3-,deuorator,deuorator,1
22476,d1186,deuotatio,n,n-s---fn3-,deuotation,deuotatio,1
22477,d1187,deuotio,n,n-s---fn3-,deuotion,deuotio,1
22478,d1190,deuoueo,v,v1spia--2-,deuou deuou deuot,deuoueo,1
22461,d1191,deuro,v,v1spia--3-,deur deuss deust,deuro,1
22470,22470,deuiatio,n,n-s---fn3-,deuiation,deuiatio,1
22479,d8200,dexteritas,n,n-s---fn3-,dexteritat,dexteritas,1
22480,d1201,dextrale,n,n-s---nn3i,dextral,dextrale,1
22417,d1041,destructiuus,a,aps---mn1-,destructiu destructiu destructiu,destructiuus,1
22418,d1042,destructor,n,n-s---mn3-,destructor,destructor,1
22485,d1245,diaeta,n,n-s---fn1-,diaet,diaeta,1
120024,120024,ostentus,a,aps---mn1-,ostent ostent ostent,ostentus,0
120033,120033,ostracium,n,n-s---nn2-,ostraci,ostracium,0
22483,22483,diaconus,n,n-s---mn2-,diacon,diaconus,1
22496,d1347,dicio,n,n-s---fn3-,dicion,dicio,1
22508,d1378,dies,n,n-s---cn5-,di,dies,1
22490,22490,Diana,n,n-s---fn1-,Dian,Diana,0
22552,d1595,diluuium,n,n-s---nn2-,diluui,diluuium,1
22498,22498,dictamnum,n,n-s---nn2-,dictamn,dictamnum,1
22510,22510,differens,a,aps---an3i,different different different,differens,1
22491,d1291,diaphragma,n,n-s---nn3-,diaphragmat,diaphragma,1
22492,d1296,diarium,n,n-s---nn2-,diari,diarium,1
22493,d1314,diatonicus,a,aps---mn1-,diatonic diatonic diatonic,diatonicus,1
22494,d1318,diatriba,n,n-s---fn1-,diatrib,diatriba,1
22495,d1335,dicax,a,aps---an3-,dicac dicac dicac,dicax,1
22511,22511,differenter,r,rp--------,different,differenter,1
22499,d1355,dictator,n,n-s---mn3-,dictator,dictator,1
22501,d1361,dictio,n,n-s---fn3-,diction,dictio,1
22502,d1365,dicto,v,v1spia--1-,dict dictau dictat,dicto,1
22528,22528,dignanter,r,rp--------,,dignanter,1
22503,d9542,dictum,n,n-s---nn2-,dict,dictum,1
22504,d9542,dictus,n,n-s---mn4-,dict,dictus,1
22530,22530,digne,r,rp--------,dign,digne,1
22506,d1372,dido,v,v1spia--3-,did didid didit,dido,1
22532,22532,dignosco,v,v1spia--3-,dignosc dignou dignot,dignosco,1
22545,22545,diligenter,r,rp--------,diligent,diligenter,1
22547,d1581,diligo,v,v1spia--3-,dilig dilex dilect,diligo,1
22488,22488,Dialis,a,aps---cn3i,Dial Dial Dial,Dialis,1
22509,d1383,diffamo,v,v1spia--1-,diffam diffamau diffamat,diffamo,1
22512,d9987,differentia,n,n-s---fn1-,differenti,differentia,1
22513,d1385,differitas,n,n-s---fn3-,differitat,differitas,1
22515,d1387,differtus,a,aps---mn1-,differt differt differt,differtus,1
22517,d1391,difficultas,n,n-s---fn3-,difficultat,difficultas,1
22519,d1393,diffindo,v,v1spia--3-,diffind diffid diffiss,diffindo,1
22521,d1408,diffringo,v,v1spia--3-,diffring diffreg diffract,diffringo,1
22522,d1409,diffugio,v,v1spia--3i,diffug diffug diffugit,diffugio,1
22523,d1414,diffundo,v,v1spia--3-,diffund diffud diffus,diffundo,1
22489,d1276,diametros,n,n-s---fn2g,diametr,diametros,1
22524,d1422,digeries,n,n-s---fn5-,digeri,digeries,1
22505,22505,Dido,n,n-s---fn3-,Didon,Dido,1
22525,d1423,digero,v,v1spia--3-,diger digess digest,digero,1
22526,d1434,digitus,n,n-s---mn2-,digit,digitus,1
22533,d1444,dignus,a,aps---mn1-,dign dign dign,dignus,1
22535,d1446,digressio,n,n-s---fn3-,digression,digressio,1
22536,d9545,digressus,n,n-s---mn4-,digress,digressus,1
22538,d1564,dilapido,v,v1spia--1-,dilapid dilapidau dilapidat,dilapido,1
22539,d1569,dilatatio,n,n-s---fn3-,dilatation,dilatatio,1
22540,d1571,dilatio,n,n-s---fn3-,dilation,dilatio,1
22542,d1576,dilectio,n,n-s---fn3-,dilection,dilectio,1
22546,d9990,diligentia,n,n-s---fn1-,diligenti,diligentia,1
22549,d1591,diluculum,n,n-s---nn2-,dilucul,diluculum,1
22482,d1217,diabolus,n,n-s---mn2-,diabol,diabolus,1
22550,d1593,diluo,v,v1spia--3-,dilu dilu dilut,diluo,1
22553,d1603,dimensio,n,n-s---fn3-,dimension,dimensio,1
22481,d1214,diabetes,n,n-s---mn1g,diabet,diabetes,1
22612,d1839,dispertio,v,v1spia--4-,dispert - dispertit,dispertio,1
22584,d1745,discors,a,aps---an3-,discord discord discord,discors,1
120044,120044,osus,a,aps---mn1-,os os os,osus,0
22608,d1831,dispenso,v,v1spia--1-,dispens dispensau dispensat,dispenso,1
101629,101629,adamabilis,a,aps---cn3i,adamabil adamabil adamabil,adamabilis,0
22562,22562,directus,a,aps---mn1-,direct direct direct,directus,1
22563,d1672,diremptio,n,n-s---fn3-,diremption,diremptio,1
22564,d1673,direptio,n,n-s---fn3-,direption,direptio,1
22565,d1674,direptor,n,n-s---mn3-,direptor,direptor,1
22567,d1681,dirimo,v,v1spia--3-,dirim direm dirempt,dirimo,1
22568,d1682,diripio,v,v1spia--3i,dirip diripu dirept,diripio,1
22569,d1695,discedo,v,v1spia--3-,disced discess discess,discedo,1
22570,d1696,disceptatio,n,n-s---fn3-,disceptation,disceptatio,1
22571,d1697,disceptator,n,n-s---mn3-,disceptator,disceptator,1
22573,d1703,discerno,v,v1spia--3-,discern discreu discret,discerno,1
22575,d1711,discidium,n,n-s---nn2-,discidi,discidium,1
22576,d1713,discindo,v,v1spia--3-,discind discid disciss,discindo,1
22577,d1715,disciplina,n,n-s---fn1-,disciplin,disciplina,1
22578,d1718,discipulus,n,n-s---mn2-,discipul,discipulus,1
22579,d1722,discludo,v,v1spia--3-,disclud disclus disclus,discludo,1
22580,d1724,disco,v,v1spia--3-,disc didic -,disco,1
22582,d1737,discordia,n,n-s---fn1-,discordi,discordia,1
22583,d1737,discordium,n,n-s---nn2-,discordi,discordium,1
22585,d9994,discrepantia,n,n-s---fn1-,discrepanti,discrepantia,1
22586,d1750,discrepo,v,v1spia--1-,discrep discrepau discrepat,discrepo,1
22587,d1753,discretio,n,n-s---fn3-,discretion,discretio,1
22589,d1758,discrimen,n,n-s---nn3-,discrimin,discrimen,1
22590,d1764,discrimino,v,v1spia--1-,discrimin discriminau discriminat,discrimino,1
22591,d9938,discriptio,n,n-s---fn3-,discription,discriptio,1
22592,d1766,discrucio,v,v1spia--1-,discruci discruciau discruciat,discrucio,1
22593,d1769,discumbo,v,v1spia--3-,discumb discubu discubit,discumbo,1
22594,d1778,discus,n,n-s---mn2-,disc,discus,1
22597,d1789,disertitudo,n,n-s---fn3-,disertitudin,disertitudo,1
22598,d1888,disertus,a,aps---mn1-,disert disert disert,disertus,1
22600,d1795,disicio,v,v1spia--3i,disic disiec disiect,disicio,1
22601,d1809,dispar,a,aps---an3-,dispar dispar dispar,dispar,1
22596,22596,diserte,r,rp--------,,diserte,1
22602,d1815,disparo,v,v1spia--1-,dispar disparau disparat,disparo,1
22604,d1823,dispendium,n,n-s---nn2-,dispendi,dispendium,1
22605,d1463,dispendo,v,v1spia--3-,dispend - dispens,dispendo,1
22606,d1825,dispensatio,n,n-s---fn3-,dispensation,dispensatio,1
22607,d1827,dispensator,n,n-s---mn3-,dispensator,dispensator,1
22609,d1833,disperdo,v,v1spia--3-,disperd disperdid disperdit,disperdo,1
22611,d1838,dispersio,n,n-s---fn3-,dispersion,dispersio,1
22613,d1841,dispesco,v,v1spia--3-,dispesc dispescu dispest,dispesco,1
22614,d1842,dispicio,v,v1spia--3i,dispic dispex dispect,dispicio,1
22615,d1850,dispono,v,v1spia--3-,dispon disposu disposit,dispono,1
22616,d1860,disputatio,n,n-s---fn3-,disputation,disputatio,1
113063,i0320,imbrifico,v,v1spia--1-,imbrific imbrificau imbrifica,imbrifico,0
22557,d1610,dimico,v,v1spia--1-,dimic dimicau dimicat,dimico,1
22558,d1632,dioecesis,n,n-s---fn3-,dioeces,dioecesis,1
22561,d1669,directio,n,n-s---fn3-,direction,directio,1
22623,d1903,dissilio,v,v1spia--4-,dissil dissillu -,dissilio,1
22624,d1904,dissimilis,a,aps---cn3i,dissimil dissimil dissimil,dissimilis,1
22625,d1905,dissimilitudo,n,n-s---fn3-,dissimilitudin,dissimilitudo,1
22627,d1910,dissimulo,v,v1spia--1-,dissimul dissimulau dissimulat,dissimulo,1
22628,d1912,dissipatio,n,n-s---fn3-,dissipation,dissipatio,1
22629,d1915,dissipo,v,v1spia--1-,dissip dissipau dissipat,dissipo,1
22631,d1920,dissocio,v,v1spia--1-,dissoci dissociau dissociat,dissocio,1
22634,d1922,dissoluo,v,v1spia--3-,dissolu dissolu dissolut,dissoluo,1
22632,d1923,dissolutio,n,n-s---fn3-,dissolution,dissolutio,1
120046,120046,otacusta,n,n-s---mn1-,otacust,otacusta,0
22635,d1934,dissonantia,n,n-s---fn1-,dissonanti,dissonantia,1
22637,d1931,dissuadeo,v,v1spia--2-,dissuad dissuas dissuas,dissuadeo,1
22638,d1932,dissuasio,n,n-s---fn3-,dissuasion,dissuasio,1
102685,a2221,antichthones,n,n-s---mn3-,antichthon,antichthones,0
22639,d9998,distantia,n,n-s---fn1-,distanti,distantia,1
22642,d1956,distichon,n,n-s---nn2g,distich,distichon,1
22643,d1958,distinctio,n,n-s---fn3-,distinction,distinctio,1
22646,d1961,distinguo,v,v1spia--3-,distingu distinx distinct,distinguo,1
22647,d1971,distraho,v,v1spia--3-,distrah distrax distract,distraho,1
22641,22641,distentus,a,aps---mn1-,distent distent distent,distentus,1
22648,d1973,distribuo,v,v1spia--3-,distribu distribu distribut,distribuo,1
22649,d1975,distributio,n,n-s---fn3-,distribution,distributio,1
22644,22644,distinctus,a,aps---mn1-,distinct distinct distinct,distinctus,1
22651,d1977,distributor,n,n-s---mn3-,distributor,distributor,1
22654,d1981,distringo,v,v1spia--3-,distring distrinx district,distringo,1
22655,d1985,disturbo,v,v1spia--1-,disturb disturbau disturbat,disturbo,1
22657,d0157,diua,n,n-s---fn1-,diu,diua,1
22658,d2010,diuello,v,v1spia--3-,diuell diuuls diuuls,diuello,1
22652,22652,districte,r,rp--------,,districte,1
22653,22653,districtus,a,aps---mn1-,district district district,districtus,1
22659,d7012,diuerbero,v,v1spia--1-,diuerber diuerberau diuerberat,diuerbero,1
22660,d2018,diuersitas,n,n-s---fn3-,diuersitat,diuersitas,1
22662,d2024,diuexo,v,v1spia--1-,diuex diuexau diuexat,diuexo,1
22663,d2029,diuido,v,v1spia--3-,diuid diuis diuis,diuido,1
22665,d2037,diuinitas,n,n-s---fn3-,diuinitat,diuinitas,1
22667,d2040,diuinus,a,aps---mn1-,diuin diuin diuin,diuinus,1
22661,22661,diuersus,a,aps---mn1-,diuers diuers diuers,diuersus,1
22670,d2042,diuisim,r,rp--------,,diuisim,1
22671,d2043,diuisio,n,n-s---fn3-,diuision,diuisio,1
22672,d2003,diuisus,n,n-s---mn4-,diuis,diuisus,1
22674,d2063,diuulgo,v,v1spia--1-,diuulg diuulgau diuulgat,diuulgo,1
22675,d0161,diuum,n,n-s---nn2-,diu,diuum,1
22668,22668,diuise,r,rp--------,,diuise,1
22676,d0160,diuus,n,n-s---mn2-,diu,diuus,1
22677,d2066,do,v,v1spia--1-,d dau dat,do,1
22678,d2067,doceo,v,v1spia--2-,doc docu doct,doceo,1
22681,d2082,doctrina,n,n-s---fn1-,doctrin,doctrina,1
22622,d1902,dissigno,v,v1spia--1-,dissign dissignau dissignat,dissigno,1
22683,d2085,doctrix,n,n-s---fn3-,doctric,doctrix,1
113064,i0321,imbrigenus,a,aps---mn1-,imbrigen imbrigen imbrigen,imbrigenus,0
22680,d2081,doctor,n,n-s---mn3-,doctor,doctor,1
116095,116095,leuca,n,n-s---fn1-,leuc,leuca,0
22621,d1900,dissignatio,n,n-s---fn3-,dissignation,dissignatio,1
102686,a2222,anticipalis,a,aps---cn3i,anticipal anticipal anticipal,anticipalis,0
102687,a2224,anticipator,n,n-s---mn3-,anticipator,anticipator,0
22686,d2089,documentum,n,n-s---nn2-,document,documentum,1
22687,d2097,doga,n,n-s---fn1-,dog,doga,1
22689,d2100,dogmaticus,a,aps---mn1-,dogmatic dogmatic dogmatic,dogmaticus,1
120053,120053,otopeta,n,n-s---mn1-,otopet,otopeta,0
22692,d2126,dolor,n,n-s---mn3-,dolor,dolor,1
22693,d2127,dolositas,n,n-s---fn3-,dolositat,dolositas,1
22694,d2129,dolus,n,n-s---mn2-,dol,dolus,1
22696,d2141,domicilium,n,n-s---nn2-,domicili,domicilium,1
22697,d0165,domina,n,n-s---fn1-,domin,domina,1
22699,d2146,dominator,n,n-s---mn3-,dominator,dominator,1
22700,d9562,dominatus,n,n-s---mn4-,dominat,dominatus,1
22701,d2150,dominium,n,n-s---nn2-,domini,dominium,1
22703,d0210,dominus,n,n-s---mn2-,domin,dominus,1
22704,d2156,domito,v,v1spia--1-,domit domitau domitat,domito,1
22705,d2157,domitor,n,n-s---mn3-,domitor,domitor,1
22706,d2161,domo,v,v1spia--1-,dom domu domit,domo,1
22709,d2170,donatio,n,n-s---fn3-,donation,donatio,1
22710,d2173,donator,n,n-s---mn3-,donator,donator,1
22711,d2179,dono,v,v1spia--1-,don donau donat,dono,1
22712,d2180,donum,n,n-s---nn2-,don,donum,1
22713,d2181,dorcas,n,n-s---cn3-,dorcad,dorcas,1
22714,d2184,dormio,v,v1spia--4-,dorm dormiu dormit,dormio,1
22717,d2197,dos,n,n-s---fn3-,dot,dos,1
22718,d2206,draco,n,n-s---mn3-,dracon,draco,1
22720,d2217,dracunculus,n,n-s---mn2-,dracuncul,dracunculus,1
22721,d2231,dromas,n,n-s---mn3-,dromad,dromas,1
22724,d2255,dubietas,n,n-s---fn3-,dubietat,dubietas,1
22725,d2259,dubitatio,n,n-s---fn3-,dubitation,dubitatio,1
22716,d7193,dorsum,n,n-s---nn2-,dors,dorsum,1
22728,d2263,dubius,a,aps---mn1-,dubi dubi dubi,dubius,1
22722,22722,dromedarius,n,n-s---mn2-,dromedari,dromedarius,1
22723,d2245,Dryas,n,n-s---fn3-,Dryad,Dryas,0
22729,d2269,ducatus,n,n-s---mn4-,ducat,ducatus,1
22730,d2279,duco,v,v1spia--3-,duc dux duct,duco,1
22731,d2286,ducto,v,v1spia--1-,duct ductau ductat,ducto,1
22727,22727,dubium,n,n-s---nn2-,dubi,dubium,1
22732,d2287,ductor,n,n-s---mn3-,ductor,ductor,1
22737,d2297,dulcedo,n,n-s---fn3-,dulcedin,dulcedo,1
22733,22733,duellator,n,n-s---mn3-,duellator,duellator,1
22735,22735,duellum,n,n-s---nn2-,duell,duellum,1
22736,22736,duis,r,rp--------,,duis,1
22739,22739,dulciter,r,rp--------,dulc,dulciter,1
22740,d2313,dulcitudo,n,n-s---fn3-,dulcitudin,dulcitudo,1
22747,22747,dupliciter,r,rp--------,duplic,dupliciter,1
22741,d2314,dulco,v,v1spia--1-,dulc dulcau dulcat,dulco,1
22742,d7315,dulcoro,v,v1spia--1-,dulcor dulcorau dulcorat,dulcoro,1
22743,d2324,dumtaxat,r,rp--------,,dumtaxat,1
22744,d2368,duplatio,n,n-s---fn3-,duplation,duplatio,1
22746,d2375,duplicitas,n,n-s---fn3-,duplicitat,duplicitas,1
22749,22749,duplo,r,rp--------,,duplo,1
22751,d2400,duro,v,v1spia--1-,dur durau durat,duro,1
22684,22684,doctus,a,aps---mn1-,doct doct doct,doctus,1
22752,d2401,durus,a,aps---mn1-,dur dur dur,durus,1
22753,d2409,dux,n,n-s---mn3-,duc,dux,1
113065,i0322,imbrilis,a,aps---cn3i,imbril imbril imbril,imbrilis,0
22685,d2086,documen,n,n-s---nn3-,documin,documen,1
120055,120055,ouans,a,aps---an3i,ouant ouant ouant,ouans,0
120063,120063,ouicerda,n,n-s---fn1-,ouicerd,ouicerda,0
102688,102688,anticipatus,a,aps---mn1-,anticipat anticipat anticipat,anticipatus,0
102689,102689,anticyprios,n,n-s---fn2g,anticypri,anticyprios,0
22759,e0006,ebibo,v,v1spia--3-,ebib ebib ebibit,ebibo,1
22761,e0015,ebrietas,n,n-s---fn3-,ebrietat,ebrietas,1
22762,e0021,ebrius,a,aps---mn1-,ebri ebri ebri,ebrius,1
22764,e0032,ecbasis,n,n-s---fn3i,ecbas,ecbasis,1
22765,e0037,ecclesia,n,n-s---fn1-,ecclesi,ecclesia,1
22766,e0038,ecclesiasticus,a,aps---mn1-,ecclesiastic ecclesiastic ecclesiastic,ecclesiasticus,1
22767,e0044,echidna,n,n-s---fn1-,echidn,echidna,1
22768,e0052,echo,n,n-s---fn--,ech,echo,1
22757,22757,ebenum,n,n-s---nn2-,eben,ebenum,1
22769,e0055,eclipsis,n,n-s---fn3i,eclips,eclipsis,1
22770,e0057,ecloga,n,n-s---fn1-,eclog,ecloga,1
22773,e0073,edax,a,aps---an3i,edac edac edac,edax,1
22774,e0077,edentulus,a,aps---mn1-,edentul edentul edentul,edentulus,1
22775,e0081,edico,v,v1spia--3-,edic edix edict,edico,1
22776,e9956,edictum,n,n-s---nn2-,edict,edictum,1
22758,22758,ebenus,n,n-s---fn2-,eben,ebenus,1
22778,e0092,editio,n,n-s---fn3-,edition,editio,1
22781,e0102,educatio,n,n-s---fn3-,education,educatio,1
22771,22771,ecstasis,n,n-s---fn3i,ecstas,ecstasis,1
22783,e0110,edulis,a,aps---cn3i,edul edul edul,edulis,1
22785,e9980,effatum,n,n-s---nn2-,effat,effatum,1
22779,22779,editus,a,aps---mn1-,edit edit edit,editus,1
22786,e9116,effectio,n,n-s---fn3-,effection,effectio,1
22787,e9118,effector,n,n-s---mn3-,effector,effector,1
22791,e0133,effetus,a,aps---mn1-,effet effet effet,effetus,1
22792,e0135,efficacia,n,n-s---fn1-,efficaci,efficacia,1
22793,e0136,efficacitas,n,n-s---fn3-,efficacitat,efficacitas,1
22795,e0139,efficio,v,v1spia--3i,effic effec effect,efficio,1
22796,e0144,effigia,n,n-s---fn1-,effigi,effigia,1
22798,e0145,effigio,v,v1spia--1-,effigi effigiau effigiat,effigio,1
22799,e0148,effingo,v,v1spia--3-,effing effinx effict,effingo,1
22801,e0160,effluo,v,v1spia--3-,efflu efflu -,effluo,1
22802,e0165,effodio,v,v1spia--3i,effod effod effoss,effodio,1
22756,22756,eadem,r,rp--------,,eadem,1
22805,e0174,effrenus,a,aps---mn1-,effren effren effren,effrenus,1
22807,e0182,effugio,v,v1spia--3i,effug effug effugit,effugio,1
22808,e0183,effugium,n,n-s---nn2-,effugi,effugium,1
22809,e0186,effulgeo,v,v1spia--2-,effulg effuls -,effulgeo,1
22810,e0193,effundo,v,v1spia--3-,effund effud effus,effundo,1
22811,e0194,effusio,n,n-s---fn3-,effusion,effusio,1
22804,22804,effrenatus,a,aps---mn1-,effrenat effrenat effrenat,effrenatus,1
22814,e0210,egero,v,v1spia--3-,eger egess egest,egero,1
22819,e9966,egressus,n,n-s---mn4-,egress,egressus,1
22812,22812,effusus,a,aps---mn1-,effus effus effus,effusus,1
22820,e0232,eicio,v,v1spia--3i,eic ejec eject,eicio,1
22822,e0281,electrum,n,n-s---nn2-,electr,electrum,1
22823,e0283,eleemosyna,n,n-s---fn1-,eleemosyn,eleemosyna,1
113067,i0324,imbubino,v,v1spia--1-,imbubin imbubinau imbubina,imbubino,0
22790,e0130,efferuesco,v,v1spia--3-,efferuesc - -,efferuesco,1
22817,22817,egregie,r,rp--------,egregi,egregie,1
22784,22784,Edus,n,n-s---mn2-,Ed,Edus,1
22755,d2416,dysenteria,n,n-s---fn1-,dysenteri,dysenteria,1
22828,e0352,elocutio,n,n-s---fn3-,elocution,elocutio,1
120007,120007,ostensiue,r,rp--------,,ostensiue,0
22844,e0430,embolus,n,n-s---mn2-,embol,embolus,1
120073,120073,ouispex,n,n-s---mn3-,ouispic,ouispex,0
22861,e0488,emolumentum,n,n-s---nn2-,emolument,emolumentum,1
22829,e0356,elogium,n,n-s---nn2-,elogi,elogium,1
102691,102691,antidotos,n,n-s---fn2g,antidot,antidotos,0
22831,e9994,eloquentia,n,n-s---fn1-,eloquenti,eloquentia,1
22832,e0359,eloquium,n,n-s---nn2-,eloqui,eloquium,1
22834,e0364,elucido,v,v1spia--1-,elucid elucidau elucidat,elucido,1
22835,e0372,eludo,v,v1spia--3-,elud elus elus,eludo,1
22836,e0000,eluuies,n,n-s---fn5-,eluui,eluuies,1
22837,e0382,eluuio,n,n-s---fn3-,eluuion,eluuio,1
22838,e0395,emanatio,n,n-s---fn3-,emanation,emanatio,1
22841,e0401,emano,v,v1spia--1-,eman emans emans,emano,1
22843,e0423,embolium,n,n-s---nn2-,emboli,embolium,1
22858,e0479,emo,v,v1spia--3-,em em empt,emo,1
22845,e0437,emendatio,n,n-s---fn3-,emendation,emendatio,1
22846,e0442,emendico,v,v1spia--1-,emendic emendicau emendicat,emendico,1
22847,e0443,emendo,v,v1spia--1-,emend emendau emendat,emendo,1
22851,e0450,emergo,v,v1spia--3-,emerg emers emers,emergo,1
22855,e0461,emineo,v,v1spia--2-,emin eminu -,emineo,1
22856,e0473,emissio,n,n-s---fn3-,emission,emissio,1
22857,e0477,emitto,v,v1spia--3-,emitt emis emiss,emitto,1
22863,e0494,emoueo,v,v1spia--2-,emou emou emot,emoueo,1
22864,e0496,emphasis,n,n-s---fn3i,emphas,emphasis,1
22865,e0005,empiricus,a,aps---mn1-,empiric empiric empiric,empiricus,1
22866,e0507,emplastrum,n,n-s---nn2-,emplastr,emplastrum,1
22867,e0513,emporium,n,n-s---nn2-,empori,emporium,1
22869,e0523,emptor,n,n-s---mn3-,emptor,emptor,1
22870,e0537,emunio,v,v1spia--4-,emun emuniu emunit,emunio,1
22871,e0550,enarratio,n,n-s---fn3-,enarration,enarratio,1
22872,e0553,enarro,v,v1spia--1-,enarr enarrau enarrat,enarro,1
22875,e0576,encomboma,n,n-s---nn3-,encombomat,encomboma,1
22877,e0587,eneco,v,v1spia--1-,enec enecu enect,eneco,1
22830,22830,eloquens,a,aps---an3i,eloquent eloquent eloquent,eloquens,1
22878,e0581,energia,n,n-s---fn1-,energi,energia,1
22879,e0589,eneruis,a,aps---cn3i,eneru eneru eneru,eneruis,1
22842,e0420,emblema,n,n-s---nn3-,emblemat,emblema,1
22881,e9585,eneruo,v,v1spia--1-,eneru eneruau eneruat,eneruo,1
