id,offset,pos,language,gloss,semfield
105480,00347630,n,10,any of various dances by men who step nimbly over swords or flourish them in the air,2621
105481,00347788,n,10,a rhythmic syncopated Cuban folk dance in duple time,2621
105482,00347892,n,10,a vigorous Scottish reel,2621
105483,00347977,n,10,a British solo dance performed by sailors,2621
105484,00348073,n,10,any of various old rustic dances involving kicking and leaping,2621
105485,00348185,n,10,a type of folk dance in which couples are arranged in sets or face one another in a line,2621
105486,00348506,n,10,country dancing performed with couples in two long lines facing each other,2621
105487,00348670,n,10,an American country dance which starts with the couples facing each other in two lines,2621
105489,00348934,n,10,American country dancing in which couples form squares,2621
105491,00349361,n,10,a Scottish reel for eight dancers,2621
105492,00349450,n,10,a square dance of 5 or more figures for 4 or more couples,2621
105493,00349581,n,10,a quadrille for 8 or 16 couples,2621
105499,00350444,n,10,a dance that is part of a religious ritual,2621
105500,00350744,n,10,a ritual dance of the Apache Indians,2621
105501,00350845,n,10,a rain dance of Amerindians,2621
105502,00350929,n,10,a medieval dance in which a skeleton representing death leads a procession of others to the grave,2621
105503,00351103,n,10,a religious dance of native Americans looking for communication with the dead,2621
105504,00351238,n,10,a Polynesian rain dance performed by a woman,2621
105505,00351364,n,10,an ancient Greek dance imitating the motions of warfare,2621
105506,00351473,n,10,a ritual dance intended to bring rain,2621
105507,00351603,n,10,a ceremonial dance (as by the American Hopi Indians) in which snakes are handled or invoked,"1960,2621"
105447,00343102,n,10,a lively dance from Provence; all the dancers join hands and execute various figures,2621
133650,04952834,n,10,something that refers; a term that refers to another term,1969
133651,04952946,n,10,the first term in a proposition; the term to which other terms relate,"1451,1974,2873"
105521,00353836,n,10,a style of jazz played by big bands popular in the 1930s; flowing rhythms but less complex than later styles of jazz,"2536,2600"
105535,00355815,n,10,"singing in a soft low tone: ""her crooning soon put the child to sleep""","2536,2600"
105537,00356150,n,10,"music written for marching: ""Sousa wrote the best marches""","2536,2600"
105545,00357253,n,10,"the act of playing drums: ""he practiced his drumming several hours every day""","2536,2600"
105540,00356601,n,10,martial music with variations; for the Scottish Highlands bagpipe,"1781,2536,2600"
105547,00357542,n,10,"a stroke or blow: ""the signal was two beats on the steam pipe""",
105553,00358502,n,10,"an impressionistic portrayal of a person: ""he did a funny impression of a politician""",2610
105560,00359430,n,10,"the act of presenting a play or a piece of music or other entertainment: ""we congratulated him on his performance at the recital""",2425
105555,00358778,n,10,the act of mimicking; imitative behavior,2610
105529,00355108,n,10,"the act of singing: ""with a shout and a song they marched up to the gates""",2536
105508,00351752,n,10,a ceremonial dance performed by Amerindians at the summer solstice,"1960,2621"
105509,00351874,n,10,a ceremonial dance performed before a battle or after a victory,2621
105511,00352265,n,10,music composed for ballroom dancing,"2536,2600"
105512,00352447,n,10,music with a syncopated melody (usually for the piano),"2536,2600"
105514,00352710,n,10,music that originated in New Orleans around 1900 and developed through increasingly complex styles,"2536,2600"
105515,00352985,n,10,an early form of modern jazz (originating around 1940),"2536,2600"
105516,00353097,n,10,an instrumental version of the blues (especially for piano),"2536,2600"
105517,00353243,n,10,any of various styles of jazz that appeared after 1940,"2536,2600"
105519,00353591,n,10,rock music with deliberately offensive lyrics expressing anger and social alienation,2536
105520,00353738,n,10,(Brit) traditional jazz as revived in the 1950s,2536
105523,00354179,n,10,music that is vocalized (as contrasted with instrumental music),"2536,2600"
105524,00354354,n,10,a form of vocal music in which rhyming lyrics are chanted to a musical accompaniment,"2536,2600"
105525,00354500,n,10,the act of singing vocal music,"2536,2600"
105526,00354831,n,10,(British) informal group singing of popular songs,2536
105527,00354935,n,10,a style of operatic singing,"2536,2600"
105528,00355018,n,10,singing with florid ornamentation,"2536,2600"
105530,00355296,n,10,a joyful song (usually celebrating the birth of Christ),2536
105531,00355403,n,10,a quiet song that lulls a child to sleep,2536
105532,00355510,n,10,an elaborate song for solo voice,2536
105533,00355593,n,10,singing joyful religious songs (especially at Christmas),"2536,2600"
105534,00355704,n,10,the act of singing popular songs in a sentimental manner,"2536,2600"
105538,00356331,n,10,brisk marching music suitable for troops marching in a military parade,"1781,2536,2600"
105539,00356514,n,10,a march accompanying quick time,"1781,2536,2600"
105541,00356720,n,10,a slow march to be played for funeral processions,"2536,2600"
105542,00356842,n,10,a march to be played for processions,"2536,2600"
105543,00356963,n,10,playing a set of bells that are (usually) hung in a tower,"2536,2600"
105544,00357127,n,10,ringing tuned bells in a fixed order that is continually changing,"2536,2600"
105548,00357655,n,10,a stroke with a curved piece of wood with taut horsehair strands that is used in playing stringed instruments,
105549,00357850,n,10,a downward stroke from the heel to the tip of the bow,
105550,00357958,n,10,an upward stroke from the tip to the heel of the bow,
105551,00358063,n,10,the performance of a part or role in a drama,2610
105552,00358359,n,10,acting the part of a character on stage,2610
105554,00358644,n,10,imitating the mannerisms of another person,2610
105556,00358898,n,10,humorous or satirical mimicry,2610
105557,00359000,n,10,a performance using gestures and body movements without words,2610
105558,00359154,n,10,(British) an abbreviation of pantomime,2610
105562,00359972,n,10,the entertainment offered at a public presentation,
105563,00360073,n,10,a short theatrical episode,2610
105564,00360150,n,10,poor acting by a ham actor,2610
105565,00360243,n,10,ostentatious hammy conduct,2610
105566,00360323,n,10,acting a particular role (as in psychotherapy),2610
105567,00360427,n,10,a trick performed with playing cards,2425
105568,00360520,n,10,manual dexterity in the execution of tricks,2425
105569,00360644,n,10,general activity and motion,
105570,00360740,n,10,a confused disturbance far greater than its cause merits,
133653,04953198,n,10,something referred to; the object of a reference,
133658,04953894,n,10,the basic meaning of something; the crucial part,
105586,00362997,n,10,"the act of moving with great haste: ""he made a dash for the door""",
105593,00364173,n,10,"a preset plan of action in team sports: ""the coach drew up the plays for her team""",2638
105598,00365145,n,10,"a football play in which a player runs with the ball: ""the defensive line braced to stop the run""; ""the coach put great emphasis on running""",2871
105603,00366105,n,10,"a football play that involves one player throwing the ball to a teammate: ""the coach sent in a passing play on third and long""",2871
105601,00365792,n,10,"(football) an attempt to advance the ball by running into the line; ""the linebackers were ready to stop a rush""",2871
105614,00367659,n,10,an illegal check (chopping at an opponent's arms or stick),2646
105618,00368227,n,10,"a basketball maneuver; obstructing an opponent with one's body; ""he was called for setting an illegal pick""",2871
105572,00361086,n,10,the act of causing disorder,
105585,00362788,n,10,"the act of moving hurriedly and in a careless manner: ""in his haste to leave he forgot his book""",
105619,00368385,n,10,a basketball maneuver; two defensive players shift assignments so that each guards the player usually guarded by the other,2871
105629,00370110,n,10,"a stroke (in tennis or badminton or squash) that puts reverse spin on the ball; ""cuts do not bother a good tennis player""",2638
105610,00367083,n,10,getting in someone's way,
105573,00361221,n,10,the act of disrupting an established order,
105574,00361333,n,10,the act of surprising someone,
105575,00361442,n,10,the act of making a noisy disturbance,
